date_start,date_stop,account_name,campaign_name,adset_name,ad_name,spend,impressions,reach,clicks,ctr,cpc,cpm,follows,cost_per_follow,actions_raw,cost_per_action_type_raw,region,action__link_click,action__onsite_conversion.messaging_first_reply,action__onsite_conversion.post_net_like,action__onsite_conversion.post_net_save,action__onsite_conversion.post_save,action__onsite_conversion.post_unlike,action__onsite_conversion.total_messaging_connection,action__page_engagement,action__post,action__post_engagement,action__post_interaction_gross,action__post_reaction,action__video_view,cost_per_action__link_click,cost_per_action__onsite_conversion.messaging_first_reply,cost_per_action__onsite_conversion.total_messaging_connection,cost_per_action__page_engagement,cost_per_action__post_engagement,cost_per_action__post_interaction_gross,cost_per_action__video_view
2026-03-08,2026-03-08,TSSAds,1,New Traffic Ad set with recommended settings,1,0.01,1,1,0,0,,10,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",Pennsylvania,,,,,,,,1.0,,1.0,,,1.0,,,,0.01,0.01,,0.01
2026-03-08,2026-03-08,TSSAds,1,New Traffic Ad set with recommended settings,1,0.01,1,1,1,100,0.01,10,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""link_click"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.005""},{""action_type"":""page_engagement"",""value"":""0.005""}]",Tennessee,1.0,,,,,,,2.0,,2.0,,,1.0,0.01,,,0.005,0.005,,0.01
2026-03-08,2026-03-08,TSSAds,1,New Traffic Ad set with recommended settings,1,0.03,3,3,0,0,,10,0,,"[{""action_type"":""page_engagement"",""value"":""3""},{""action_type"":""post_engagement"",""value"":""3""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_save"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_save"",""value"":""1""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.015""},{""action_type"":""post_interaction_gross"",""value"":""0.03""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",Texas,,,,1.0,1.0,,,3.0,,3.0,1.0,,2.0,,,,0.01,0.01,0.03,0.015
2026-03-08,2026-03-08,TSSAds,1,New Traffic Ad set with recommended settings,1,0,1,1,0,0,,0,0,,[],[],Utah,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,TSSAds,1,New Traffic Ad set with recommended settings,1,0.01,1,1,0,0,,10,0,,[],[],Virginia,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,TSSAds,1,New Traffic Ad set with recommended settings,1,0,2,2,0,0,,0,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0""},{""action_type"":""post_engagement"",""value"":""0""},{""action_type"":""page_engagement"",""value"":""0""}]",Washington,,,,,,,,2.0,,2.0,,,2.0,,,,0.0,0.0,,0.0
2026-03-08,2026-03-08,TSSAds,1,New Traffic Ad set with recommended settings,1,0,1,1,0,0,,0,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0""},{""action_type"":""post_engagement"",""value"":""0""},{""action_type"":""page_engagement"",""value"":""0""}]","Washington, District of Columbia",,,,,,,,1.0,,1.0,,,1.0,,,,0.0,0.0,,0.0
2026-03-08,2026-03-08,TSSAds,1,New Traffic Ad set with recommended settings,1,0,1,1,0,0,,0,0,,[],[],Wisconsin,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.02,3,3,0,0,,6.666667,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",Arizona,,,,,,,,2.0,,2.0,,,2.0,,,,0.01,0.01,,0.01
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.94,118,117,2,1.694915,0.47,7.966102,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""41""},{""action_type"":""post_engagement"",""value"":""41""},{""action_type"":""video_view"",""value"":""39""}]","[{""action_type"":""video_view"",""value"":""0.024103""},{""action_type"":""link_click"",""value"":""0.47""},{""action_type"":""post_engagement"",""value"":""0.022927""},{""action_type"":""page_engagement"",""value"":""0.022927""}]",California,2.0,,,,,,,41.0,,41.0,,,39.0,0.47,,,0.022927,0.022927,,0.024103
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.04,6,6,0,0,,6.666667,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.04""},{""action_type"":""post_interaction_gross"",""value"":""0.04""},{""action_type"":""post_engagement"",""value"":""0.02""},{""action_type"":""page_engagement"",""value"":""0.02""}]",Colorado,,,1.0,,,,,2.0,,2.0,1.0,1.0,1.0,,,,0.02,0.02,0.04,0.04
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0,1,1,0,0,,0,0,,[],[],Connecticut,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.02,3,3,1,33.333333,0.02,6.666667,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""3""},{""action_type"":""post_engagement"",""value"":""3""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""link_click"",""value"":""0.02""},{""action_type"":""post_engagement"",""value"":""0.006667""},{""action_type"":""page_engagement"",""value"":""0.006667""}]",Florida,1.0,,,,,,,3.0,,3.0,,,2.0,0.02,,,0.006667,0.006667,,0.01
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0,1,1,0,0,,0,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0""},{""action_type"":""post_engagement"",""value"":""0""},{""action_type"":""page_engagement"",""value"":""0""}]",Idaho,,,,,,,,1.0,,1.0,,,1.0,,,,0.0,0.0,,0.0
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0,1,1,0,0,,0,0,,[],[],Illinois,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0,1,1,0,0,,0,0,,[],[],Kansas,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0,1,1,0,0,,0,0,,[],[],Louisiana,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0,1,1,1,100,0,0,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""3""},{""action_type"":""post_engagement"",""value"":""3""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0""},{""action_type"":""link_click"",""value"":""0""},{""action_type"":""post_interaction_gross"",""value"":""0""},{""action_type"":""post_engagement"",""value"":""0""},{""action_type"":""page_engagement"",""value"":""0""}]",Minnesota,1.0,,1.0,,,,,3.0,,3.0,1.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0,1,1,0,0,,0,0,,[],[],Mississippi,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0,1,1,0,0,,0,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0""},{""action_type"":""post_engagement"",""value"":""0""},{""action_type"":""page_engagement"",""value"":""0""}]",Nevada,,,,,,,,1.0,,1.0,,,1.0,,,,0.0,0.0,,0.0
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0,1,1,1,100,0,0,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0""},{""action_type"":""link_click"",""value"":""0""},{""action_type"":""post_engagement"",""value"":""0""},{""action_type"":""page_engagement"",""value"":""0""}]",Pennsylvania,1.0,,,,,,,2.0,,2.0,,,1.0,0.0,,,0.0,0.0,,0.0
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0,1,1,0,0,,0,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0""},{""action_type"":""post_engagement"",""value"":""0""},{""action_type"":""page_engagement"",""value"":""0""}]",Tennessee,,,,,,,,1.0,,1.0,,,1.0,,,,0.0,0.0,,0.0
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0,4,4,0,0,,0,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0""},{""action_type"":""post_engagement"",""value"":""0""},{""action_type"":""page_engagement"",""value"":""0""}]",Texas,,,,,,,,2.0,,2.0,,,2.0,,,,0.0,0.0,,0.0
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.01,1,1,0,0,,10,0,,[],[],Utah,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0,2,2,1,50,0,0,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""3""},{""action_type"":""post_engagement"",""value"":""3""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0""},{""action_type"":""link_click"",""value"":""0""},{""action_type"":""post_engagement"",""value"":""0""},{""action_type"":""page_engagement"",""value"":""0""}]",Virginia,1.0,,,,,,,3.0,,3.0,,,2.0,0.0,,,0.0,0.0,,0.0
2026-03-08,2026-03-08,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.01,1,1,0,0,,10,0,,[],[],Washington,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,TSSAds,2,New Traffic Ad set with recommended settings,1,0,1,1,0,0,,0,0,,[],[],Arizona,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,TSSAds,2,New Traffic Ad set with recommended settings,1,0.23,45,45,1,2.222222,0.23,5.111111,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""16""},{""action_type"":""post_engagement"",""value"":""16""},{""action_type"":""video_view"",""value"":""15""}]","[{""action_type"":""video_view"",""value"":""0.015333""},{""action_type"":""link_click"",""value"":""0.23""},{""action_type"":""post_engagement"",""value"":""0.014375""},{""action_type"":""page_engagement"",""value"":""0.014375""}]",California,1.0,,,,,,,16.0,,16.0,,,15.0,0.23,,,0.014375,0.014375,,0.015333
2026-03-08,2026-03-08,TSSAds,2,New Traffic Ad set with recommended settings,1,0.01,1,1,0,0,,10,0,,[],[],Colorado,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,TSSAds,2,New Traffic Ad set with recommended settings,1,0.01,1,1,0,0,,10,0,,[],[],Tennessee,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,TSSAds,2,New Traffic Ad set with recommended settings,1,0.01,2,2,0,0,,5,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",Texas,,,,,,,,1.0,,1.0,,,1.0,,,,0.01,0.01,,0.01
2026-03-08,2026-03-08,TSSAds,2,Test - New Traffic Ad set with recommended settings,1,0,1,1,1,100,0,0,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""}]","[{""action_type"":""link_click"",""value"":""0""},{""action_type"":""post_engagement"",""value"":""0""},{""action_type"":""page_engagement"",""value"":""0""}]",Alabama,1.0,,,,,,,1.0,,1.0,,,,0.0,,,0.0,0.0,,
2026-03-08,2026-03-08,TSSAds,2,Test - New Traffic Ad set with recommended settings,1,0.02,5,5,1,20,0.02,4,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""5""},{""action_type"":""post_engagement"",""value"":""5""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""3""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.006667""},{""action_type"":""link_click"",""value"":""0.02""},{""action_type"":""post_interaction_gross"",""value"":""0.02""},{""action_type"":""post_engagement"",""value"":""0.004""},{""action_type"":""page_engagement"",""value"":""0.004""}]",Arizona,1.0,,1.0,,,,,5.0,,5.0,1.0,1.0,3.0,0.02,,,0.004,0.004,0.02,0.006667
2026-03-08,2026-03-08,TSSAds,2,Test - New Traffic Ad set with recommended settings,1,1.31,189,189,11,5.820106,0.119091,6.931217,0,,"[{""action_type"":""link_click"",""value"":""11""},{""action_type"":""page_engagement"",""value"":""91""},{""action_type"":""post_engagement"",""value"":""91""},{""action_type"":""post_interaction_gross"",""value"":""2""},{""action_type"":""post"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""78""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.016795""},{""action_type"":""link_click"",""value"":""0.119091""},{""action_type"":""post_interaction_gross"",""value"":""0.655""},{""action_type"":""post_engagement"",""value"":""0.014396""},{""action_type"":""page_engagement"",""value"":""0.014396""}]",California,11.0,,1.0,,,,,91.0,1.0,91.0,2.0,1.0,78.0,0.119091,,,0.014396,0.014396,0.655,0.016795
2026-03-08,2026-03-08,TSSAds,2,Test - New Traffic Ad set with recommended settings,1,0.14,24,24,1,4.166667,0.14,5.833333,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""5""},{""action_type"":""post_engagement"",""value"":""5""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""3""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.046667""},{""action_type"":""link_click"",""value"":""0.14""},{""action_type"":""post_interaction_gross"",""value"":""0.14""},{""action_type"":""post_engagement"",""value"":""0.028""},{""action_type"":""page_engagement"",""value"":""0.028""}]",Colorado,1.0,,1.0,,,,,5.0,,5.0,1.0,1.0,3.0,0.14,,,0.028,0.028,0.14,0.046667
2026-03-08,2026-03-08,TSSAds,2,Test - New Traffic Ad set with recommended settings,1,0.04,6,6,1,16.666667,0.04,6.666667,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""4""},{""action_type"":""post_engagement"",""value"":""4""},{""action_type"":""video_view"",""value"":""3""}]","[{""action_type"":""video_view"",""value"":""0.013333""},{""action_type"":""link_click"",""value"":""0.04""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",Florida,1.0,,,,,,,4.0,,4.0,,,3.0,0.04,,,0.01,0.01,,0.013333
2026-03-08,2026-03-08,TSSAds,2,Test - New Traffic Ad set with recommended settings,1,0,1,1,0,0,,0,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0""},{""action_type"":""post_engagement"",""value"":""0""},{""action_type"":""page_engagement"",""value"":""0""}]",Idaho,,,,,,,,1.0,,1.0,,,1.0,,,,0.0,0.0,,0.0
2026-03-08,2026-03-08,TSSAds,2,Test - New Traffic Ad set with recommended settings,1,0.01,1,1,0,0,,10,0,,[],[],Illinois,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,TSSAds,2,Test - New Traffic Ad set with recommended settings,1,0.02,1,1,0,0,,20,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.02""},{""action_type"":""post_engagement"",""value"":""0.02""},{""action_type"":""page_engagement"",""value"":""0.02""}]",Indiana,,,,,,,,1.0,,1.0,,,1.0,,,,0.02,0.02,,0.02
2026-03-08,2026-03-08,TSSAds,2,Test - New Traffic Ad set with recommended settings,1,0.01,1,1,0,0,,10,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",Kansas,,,,,,,,1.0,,1.0,,,1.0,,,,0.01,0.01,,0.01
2026-03-08,2026-03-08,TSSAds,2,Test - New Traffic Ad set with recommended settings,1,0.01,1,1,0,0,,10,0,,[],[],Kentucky,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,TSSAds,2,Test - New Traffic Ad set with recommended settings,1,0.01,1,1,0,0,,10,0,,[],[],Maine,,,,,,,,,,,,,,,,,,,,
2026-03-08,2026-03-08,TSSAds,2,Test - New Traffic Ad set with recommended settings,1,0,1,1,1,100,0,0,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""}]","[{""action_type"":""link_click"",""value"":""0""},{""action_type"":""post_engagement"",""value"":""0""},{""action_type"":""page_engagement"",""value"":""0""}]",Massachusetts,1.0,,,,,,,1.0,,1.0,,,,0.0,,,0.0,0.0,,
2026-03-08,2026-03-08,TSSAds,2,Test - New Traffic Ad set with recommended settings,1,0.01,1,1,0,0,,10,0,,[],[],Minnesota,,,,,,,,,,,,,,,,,,,,
